order_id,customer_id,order_date,product_category,quantity,unit_price_usd,order_status,payment_method
STA-O6378,STA-C10927,30-11-2024,Cold Coffee,3,7.43,Returned,Cash
STA-O10876,STA-C4289,20-06-2023,Bakery,2,2.89,Returned,Credit Card
STA-O12968,STA-C4640,29-05-2023,Hot Coffee,1,3.82,Delivered,Cash
STA-O5615,STA-C4539,07-06-2024,Merchandise,1,36.09,Returned,Credit Card
STA-O5081,STA-C1731,16-03-2024,Bakery,1,2.97,Cancelled,Mobile App
STA-O12030,STA-C5289,11-12-2024,Frappuccino,3,6.36,Delivered,Cash
STA-O5673,STA-C9720,03-03-2025,Frappuccino,1,5.47,Delivered,Credit Card
STA-O12163,STA-C2395,30-09-2025,Frappuccino,1,8.86,Delivered,Cash
STA-O8538,STA-C4513,15-01-2023,Frappuccino,1,7.18,Returned,Credit Card
STA-O9172,STA-C7627,23-09-2023,Sandwiches,4,5.53,Delivered,Starbucks Card
STA-O12405,STA-C9481,21-05-2023,Frappuccino,5,8.43,Delivered,Mobile App
STA-O14294,STA-C9999,14-12-2024,Bakery,3,4.82,Unknown,Mobile App
STA-O7250,STA-C9965,01-01-2024,Bakery,3,2.47,Shipped,Credit Card
STA-O8381,STA-C10900,17-05-2024,Frappuccino,4,8.16,Returned,Mobile App
STA-O10699,STA-C10426,24-07-2023,Merchandise,4,15.11,Delivered,Starbucks Card
STA-O11487,STA-C10271,10-07-2023,Bakery,2,4.83,Delivered,Mobile App
STA-O13199,STA-C10508,03-03-2023,Frappuccino,4,8.39,Delivered,Starbucks Card
STA-O14317,STA-C4190,05-11-2023,Hot Coffee,3,3.33,Returned,Mobile App
STA-O13086,STA-C9401,23-10-2024,Frappuccino,3,5.46,Delivered,Starbucks Card
STA-O5550,STA-C7221,07-12-2025,Hot Coffee,2,3.23,Returned,Credit Card
STA-O12691,STA-C9018,29-01-2024,Bakery,3,4.24,Delivered,Starbucks Card
STA-O7703,STA-C9619,21-07-2023,Sandwiches,3,5.97,Returned,Starbucks Card
STA-O12294,STA-C3209,25-01-2025,Coffee Beans (Retail),4,21.04,Shipped,Cash
STA-O5725,STA-C10094,28-12-2025,Bakery,5,4.05,Delivered,Starbucks Card
STA-O13782,STA-C8318,29-04-2024,Sandwiches,4,6.27,Returned,Cash
STA-O10273,STA-C6037,27-10-2025,Hot Coffee,4,3.12,Cancelled,Cash
STA-O6425,STA-C9754,25-02-2025,Sandwiches,5,5.08,Unknown,Cash
STA-O5181,STA-C4013,06-01-2023,Frappuccino,3,6.83,Delivered,Starbucks Card
STA-O9598,STA-C1363,03-06-2025,Hot Coffee,3,5.82,Delivered,Mobile App
STA-O11794,STA-C4537,02-08-2025,Coffee Beans (Retail),4,23.69,Returned,Starbucks Card
STA-O9754,STA-C2314,03-05-2024,Coffee Beans (Retail),1,21.19,Shipped,Credit Card
STA-O7107,STA-C6356,21-02-2023,Bakery,2,5.24,Delivered,Credit Card
STA-O9339,STA-C8315,13-02-2023,Hot Coffee,5,3.46,Shipped,Mobile App
STA-O7001,STA-C2255,02-03-2024,Tea,5,5.49,Pending,Credit Card
STA-O10902,STA-C5304,13-03-2024,Cold Coffee,3,5.19,Delivered,Starbucks Card
STA-O6934,STA-C1397,01-02-2024,Coffee Beans (Retail),3,13.54,Returned,Cash
STA-O12793,STA-C6334,20-01-2024,Tea,2,5.45,Pending,Mobile App
STA-O11543,STA-C3345,16-11-2023,Coffee Beans (Retail),4,16.71,Cancelled,Cash
STA-O5212,STA-C1140,18-02-2023,Tea,1,4.7,Delivered,Starbucks Card
STA-O5630,STA-C3501,20-11-2025,Bakery,3,4.23,Returned,Starbucks Card
STA-O6700,STA-C9383,29-03-2023,Hot Coffee,3,4.99,Delivered,Starbucks Card
STA-O10366,STA-C10496,06-07-2023,Hot Coffee,4,6.66,Delivered,Starbucks Card
STA-O5062,STA-C2443,29-07-2023,Sandwiches,2,8.69,Cancelled,Cash
STA-O10203,STA-C3399,08-02-2025,Merchandise,4,32.67,Cancelled,Mobile App
STA-O8693,STA-C5615,20-07-2025,Tea,5,4.81,Delivered,Starbucks Card
STA-O11579,STA-C5321,07-04-2025,Coffee Beans (Retail),5,12.55,Returned,Credit Card
STA-O8341,STA-C6318,13-12-2024,Frappuccino,1,7.61,Delivered,Cash
STA-O5658,STA-C1032,29-10-2024,Sandwiches,2,7.53,Shipped,Starbucks Card
STA-O13091,STA-C10078,08-08-2024,Frappuccino,5,6.17,Delivered,Mobile App
STA-O14634,STA-C6418,12-05-2025,Hot Coffee,5,4.56,Shipped,Mobile App
STA-O5743,STA-C1201,20-04-2024,Coffee Beans (Retail),1,18.06,Cancelled,Cash
STA-O13635,STA-C3689,12-11-2023,Frappuccino,1,7.21,Returned,Credit Card
STA-O10494,STA-C3528,22-10-2023,Cold Coffee,3,4.22,Pending,Mobile App
STA-O8965,STA-C2227,09-01-2024,Bakery,4,3.11,Delivered,Cash
STA-O10505,STA-C7285,11-07-2025,Hot Coffee,5,6.75,Delivered,Cash
STA-O14375,STA-C5989,19-06-2023,Frappuccino,4,7.26,Delivered,Mobile App
STA-O14241,STA-C6073,07-04-2025,Merchandise,2,11.39,Returned,Credit Card
STA-O6728,STA-C7309,08-08-2025,Bakery,3,3.49,Pending,Credit Card
STA-O6400,STA-C3932,05-09-2023,Coffee Beans (Retail),3,24.1,Returned,Credit Card
STA-O11144,STA-C4852,03-03-2023,Coffee Beans (Retail),3,22.79,Delivered,Mobile App
STA-O12875,STA-C10567,10-04-2023,Sandwiches,1,5.3,Pending,Credit Card
STA-O10227,STA-C9908,09-11-2024,Merchandise,2,12.57,Cancelled,Cash
STA-O13868,STA-C9354,03-02-2025,Tea,4,3.93,Delivered,Mobile App
STA-O5205,STA-C5162,10-12-2024,Cold Coffee,4,4.79,Delivered,Mobile App
STA-O8829,STA-C6831,30-06-2024,Frappuccino,5,7.13,Delivered,Credit Card
STA-O6617,STA-C9000,04-06-2023,Frappuccino,2,6.18,Unknown,Starbucks Card
STA-O6065,STA-C2311,18-12-2023,Tea,5,3.85,Delivered,Credit Card
STA-O12577,STA-C5302,07-10-2024,Coffee Beans (Retail),3,12.68,Cancelled,Mobile App
STA-O14110,STA-C9492,21-06-2025,Cold Coffee,5,6.8,Pending,Mobile App
STA-O9360,STA-C8643,19-07-2025,Hot Coffee,2,5.12,Returned,Credit Card
STA-O12816,STA-C5232,04-01-2025,Bakery,3,4.44,Delivered,Mobile App
STA-O11148,STA-C7734,25-01-2025,Frappuccino,2,6.26,Delivered,Starbucks Card
STA-O12551,STA-C5357,02-10-2023,Sandwiches,4,8.95,Returned,Cash
STA-O13916,STA-C8464,27-06-2023,Cold Coffee,4,7.1,Cancelled,Starbucks Card
STA-O7686,STA-C8806,02-02-2024,Frappuccino,2,7.64,Shipped,Credit Card
STA-O7025,STA-C4981,02-12-2024,Sandwiches,2,7.2,Shipped,Starbucks Card
STA-O11495,STA-C8826,30-09-2023,Hot Coffee,1,4.84,Delivered,Starbucks Card
STA-O6954,STA-C7339,02-04-2025,Frappuccino,4,5.86,Pending,Mobile App
STA-O5086,STA-C2553,09-12-2024,Sandwiches,3,8.21,Pending,Starbucks Card
STA-O14771,STA-C6092,27-04-2023,Tea,3,4.26,Delivered,Credit Card
STA-O12589,STA-C2666,28-11-2025,Sandwiches,4,7.66,Delivered,Cash
STA-O12731,STA-C2619,19-02-2025,Cold Coffee,3,4.98,Unknown,Mobile App
STA-O10150,STA-C5132,07-05-2025,Bakery,5,5.93,Shipped,Cash
STA-O12833,STA-C8142,05-10-2024,Frappuccino,5,6.18,Returned,Cash
STA-O12977,STA-C2226,23-02-2025,Hot Coffee,3,6.41,Pending,Cash
STA-O11587,STA-C3471,09-12-2023,Merchandise,2,11.26,Delivered,Credit Card
STA-O8643,STA-C5901,01-09-2025,Tea,4,3.99,Delivered,Credit Card
STA-O9578,STA-C3353,13-05-2024,Cold Coffee,1,7.3,Delivered,Credit Card
STA-O10770,STA-C4383,06-03-2025,Hot Coffee,4,5.63,Delivered,Cash
STA-O6775,STA-C10530,15-12-2025,Bakery,5,2.95,Shipped,Mobile App
STA-O10603,STA-C5331,25-01-2023,Sandwiches,4,7.87,Delivered,Starbucks Card
STA-O12934,STA-C5876,26-11-2024,Merchandise,1,27.14,Delivered,Mobile App
STA-O10180,STA-C4064,08-06-2025,Sandwiches,5,8.48,Delivered,Credit Card
STA-O14998,STA-C2559,30-04-2025,Tea,1,3.63,Cancelled,Mobile App
STA-O11647,STA-C3623,27-06-2025,Frappuccino,1,6.8,Delivered,Starbucks Card
STA-O5873,STA-C5984,03-01-2025,Bakery,5,2.97,Shipped,Mobile App
STA-O8062,STA-C3745,21-03-2025,Merchandise,1,28.8,Pending,Mobile App
STA-O5144,STA-C8532,31-07-2024,Frappuccino,5,7.02,Cancelled,Mobile App
STA-O9077,STA-C3537,01-09-2025,Tea,5,5.1,Delivered,Credit Card
STA-O9525,STA-C4011,12-02-2024,Merchandise,3,39.05,Cancelled,Cash
STA-O8449,STA-C4146,08-08-2023,Bakery,5,5.82,Shipped,Cash
STA-O10369,STA-C5146,24-08-2024,Frappuccino,3,5.87,Returned,Starbucks Card
STA-O9244,STA-C6925,02-09-2023,Hot Coffee,5,4.57,Delivered,Cash
STA-O14543,STA-C3459,19-09-2023,Frappuccino,4,8.51,Cancelled,Credit Card
STA-O9793,STA-C10233,25-08-2023,Cold Coffee,3,4.89,Delivered,Credit Card
STA-O8164,STA-C6941,14-11-2025,Cold Coffee,2,4.13,Delivered,Credit Card
STA-O7775,STA-C4134,27-04-2025,Frappuccino,2,7.26,Delivered,Starbucks Card
STA-O5619,STA-C3611,19-02-2023,Hot Coffee,4,5.27,Delivered,Mobile App
STA-O9434,STA-C1872,15-04-2023,Hot Coffee,3,5.88,Delivered,Credit Card
STA-O10665,STA-C6732,22-08-2024,Hot Coffee,2,4.36,Unknown,Cash
STA-O5868,STA-C10615,08-09-2025,Frappuccino,4,5.65,Delivered,Starbucks Card
STA-O7564,STA-C8604,08-02-2023,Coffee Beans (Retail),1,12.53,Returned,Mobile App
STA-O5895,STA-C7921,31-08-2024,Coffee Beans (Retail),1,19.85,Pending,Credit Card
STA-O11796,STA-C2605,22-11-2024,Tea,1,3.6,Delivered,Credit Card
STA-O8931,STA-C2631,18-09-2023,Bakery,1,5.4,Shipped,Cash
STA-O5327,STA-C10918,02-02-2024,Merchandise,4,35.16,Returned,Credit Card
STA-O10664,STA-C7897,18-04-2023,Sandwiches,4,7.58,Pending,Cash
STA-O6181,STA-C4149,09-12-2025,Merchandise,3,39.44,Delivered,Credit Card
STA-O8818,STA-C8279,27-04-2023,Merchandise,4,34.1,Pending,Mobile App
STA-O7311,STA-C10118,19-02-2023,Coffee Beans (Retail),4,12.25,Shipped,Credit Card
STA-O5464,STA-C3929,10-04-2023,Sandwiches,4,5.36,Delivered,Cash
STA-O9246,STA-C7490,31-12-2025,Bakery,2,4.27,Unknown,Starbucks Card
STA-O7998,STA-C9999,15-07-2025,Cold Coffee,2,5.99,Shipped,Credit Card
STA-O6473,STA-C7285,31-01-2025,Tea,1,5.39,Pending,Credit Card
STA-O9453,STA-C1251,11-01-2023,Bakery,4,3.7,Delivered,Cash
STA-O9574,STA-C3261,11-11-2023,Sandwiches,1,6.64,Delivered,Cash
STA-O10190,STA-C4621,18-02-2023,Coffee Beans (Retail),2,18.44,Cancelled,Credit Card
STA-O14380,STA-C10783,08-07-2023,Frappuccino,4,8.53,Returned,Cash
STA-O12907,STA-C7097,20-09-2023,Cold Coffee,4,6.11,Delivered,Credit Card
STA-O14945,STA-C4113,18-06-2025,Cold Coffee,2,7.25,Pending,Cash
STA-O12346,STA-C9243,17-02-2025,Hot Coffee,1,4.9,Shipped,Mobile App
STA-O13138,STA-C9433,09-05-2025,Frappuccino,3,7.97,Pending,Credit Card
STA-O8286,STA-C1293,24-02-2023,Cold Coffee,1,6.92,Delivered,Cash
STA-O7371,STA-C9234,21-01-2024,Frappuccino,3,7.62,Delivered,Mobile App
STA-O10461,STA-C7346,25-07-2025,Cold Coffee,3,4.45,Delivered,Cash
STA-O11734,STA-C2880,28-06-2024,Tea,2,3.94,Cancelled,Credit Card
STA-O14688,STA-C7818,27-08-2023,Hot Coffee,3,5.32,Pending,Credit Card
STA-O6823,STA-C9999,07-05-2023,Coffee Beans (Retail),2,17.06,Cancelled,Starbucks Card
STA-O7849,STA-C4486,30-01-2023,Coffee Beans (Retail),2,20.43,Returned,Mobile App
STA-O10056,STA-C3448,30-01-2025,Bakery,2,3.47,Delivered,Cash
STA-O13641,STA-C3914,15-05-2025,Hot Coffee,5,5.99,Delivered,Mobile App
STA-O7805,STA-C9706,24-10-2024,Bakery,4,5.23,Cancelled,Credit Card
STA-O8138,STA-C4864,13-10-2023,Merchandise,1,27.21,Pending,Cash
STA-O10491,STA-C3824,16-06-2025,Merchandise,4,23.39,Returned,Mobile App
STA-O12562,STA-C3083,25-02-2025,Bakery,3,3.07,Pending,Cash
STA-O6979,STA-C9999,30-12-2023,Cold Coffee,1,5.87,Pending,Credit Card
STA-O13352,STA-C10565,02-10-2024,Merchandise,2,14.87,Delivered,Credit Card
STA-O12931,STA-C9701,10-11-2024,Coffee Beans (Retail),4,17.35,Returned,Mobile App
STA-O14946,STA-C1129,20-11-2024,Cold Coffee,2,4.41,Delivered,Mobile App
STA-O7121,STA-C8954,09-01-2025,Coffee Beans (Retail),2,18.42,Returned,Cash
STA-O11396,STA-C10317,15-06-2023,Cold Coffee,5,6.06,Delivered,Credit Card
STA-O14236,STA-C6460,24-07-2025,Hot Coffee,2,3.02,Delivered,Mobile App
STA-O14641,STA-C3560,07-06-2024,Merchandise,4,32.4,Delivered,Mobile App
STA-O7112,STA-C3247,29-05-2023,Bakery,3,3.81,Unknown,Credit Card
STA-O7874,STA-C9075,20-08-2025,Tea,1,4.26,Delivered,Cash
STA-O11356,STA-C4091,11-12-2025,Merchandise,4,20.13,Delivered,Mobile App
STA-O10255,STA-C2039,29-07-2023,Bakery,5,2.29,Delivered,Mobile App
STA-O10276,STA-C9870,12-05-2023,Frappuccino,2,5.82,Delivered,Mobile App
STA-O10757,STA-C2854,06-07-2024,Cold Coffee,5,5.82,Shipped,Starbucks Card
STA-O14292,STA-C3718,09-09-2023,Merchandise,4,35.55,Delivered,Mobile App
STA-O14337,STA-C10920,07-12-2024,Cold Coffee,3,4.99,Delivered,Credit Card
STA-O5251,STA-C3956,04-10-2025,Frappuccino,1,5.54,Pending,Credit Card
STA-O5241,STA-C5186,27-02-2025,Frappuccino,1,8.06,Returned,Cash
STA-O7206,STA-C6840,19-06-2024,Sandwiches,3,5.04,Shipped,Cash
STA-O7049,STA-C8282,06-11-2023,Sandwiches,4,8.96,Pending,Cash
STA-O5650,STA-C1073,09-06-2023,Coffee Beans (Retail),1,13.41,Cancelled,Credit Card
STA-O5276,STA-C9737,26-11-2024,Bakery,3,3.96,Delivered,Credit Card
STA-O9935,STA-C9111,23-01-2023,Frappuccino,3,6.64,Returned,Cash
STA-O9009,STA-C10937,05-10-2023,Hot Coffee,2,5.05,Delivered,Starbucks Card
STA-O10808,STA-C10166,18-12-2024,Hot Coffee,4,5.74,Pending,Cash
STA-O12528,STA-C3566,09-02-2024,Cold Coffee,1,5.48,Shipped,Mobile App
STA-O5459,STA-C5301,04-12-2023,Coffee Beans (Retail),3,21.26,Cancelled,Credit Card
STA-O14148,STA-C7958,09-07-2025,Coffee Beans (Retail),5,10.07,Shipped,Cash
STA-O11181,STA-C9708,15-06-2024,Bakery,1,2.24,Delivered,Mobile App
STA-O10104,STA-C6878,23-02-2024,Cold Coffee,4,6.56,Pending,Mobile App
STA-O8581,STA-C7220,16-08-2023,Merchandise,2,8.67,Shipped,Starbucks Card
STA-O12933,STA-C2860,22-04-2024,Sandwiches,1,5.34,Pending,Credit Card
STA-O13676,STA-C5228,15-11-2025,Coffee Beans (Retail),4,11.79,Returned,Cash
STA-O14235,STA-C5758,14-06-2023,Coffee Beans (Retail),3,22.53,Unknown,Credit Card
STA-O6196,STA-C8950,17-02-2023,Sandwiches,5,8.34,Pending,Cash
STA-O12835,STA-C6884,08-04-2025,Coffee Beans (Retail),3,14.31,Delivered,Cash
STA-O8976,STA-C1431,31-05-2024,Hot Coffee,4,4.43,Delivered,Starbucks Card
STA-O11326,STA-C5820,07-01-2025,Hot Coffee,4,4.29,Delivered,Credit Card
STA-O8834,STA-C8116,31-07-2025,Merchandise,1,9.2,Delivered,Mobile App
STA-O5579,STA-C10002,03-05-2024,Bakery,5,2.73,Unknown,Starbucks Card
STA-O12325,STA-C1263,30-04-2024,Tea,5,3.07,Delivered,Starbucks Card
STA-O10218,STA-C2964,30-01-2024,Merchandise,4,37.62,Delivered,Mobile App
STA-O11405,STA-C2709,16-02-2025,Tea,1,3.48,Delivered,Mobile App
STA-O13169,STA-C1464,18-01-2024,Bakery,5,3.66,Delivered,Cash
STA-O7851,STA-C9754,28-12-2024,Cold Coffee,5,5.12,Delivered,Credit Card
STA-O12464,STA-C8169,26-03-2025,Hot Coffee,3,6.71,Delivered,Mobile App
STA-O13945,STA-C7549,21-03-2023,Merchandise,2,36.76,Pending,Cash
STA-O7740,STA-C7173,21-05-2025,Tea,4,3.71,Cancelled,Mobile App
STA-O12398,STA-C2439,26-06-2023,Tea,4,4.65,Shipped,Starbucks Card
STA-O13097,STA-C4483,01-11-2023,Bakery,1,2.31,Delivered,Credit Card
STA-O9050,STA-C7229,25-10-2023,Hot Coffee,5,3.86,Shipped,Cash
STA-O8019,STA-C2916,29-02-2024,Coffee Beans (Retail),2,12.34,Returned,Credit Card
STA-O14845,STA-C8325,08-02-2024,Hot Coffee,2,5.15,Pending,Mobile App
STA-O14029,STA-C7090,27-06-2023,Cold Coffee,3,7.11,Delivered,Starbucks Card
STA-O9853,STA-C6499,12-03-2025,Merchandise,2,12.25,Delivered,Starbucks Card
STA-O14544,STA-C7959,25-09-2023,Frappuccino,5,8.27,Cancelled,Credit Card
STA-O10897,STA-C1625,05-03-2023,Frappuccino,4,7.71,Returned,Cash
STA-O10771,STA-C5616,24-09-2024,Tea,3,4.48,Delivered,Starbucks Card
STA-O13198,STA-C5325,02-08-2025,Merchandise,1,30.46,Delivered,Cash
STA-O12746,STA-C3018,28-03-2024,Bakery,4,4.32,Shipped,Mobile App
STA-O10927,STA-C10548,13-01-2025,Cold Coffee,4,5.48,Returned,Starbucks Card
STA-O8087,STA-C7197,26-09-2024,Coffee Beans (Retail),4,10.27,Delivered,Starbucks Card
STA-O14093,STA-C8789,20-05-2023,Tea,2,5.09,Returned,Credit Card
STA-O6237,STA-C3041,05-10-2025,Merchandise,3,28.66,Cancelled,Cash
STA-O6483,STA-C6482,16-06-2024,Hot Coffee,2,5.99,Shipped,Credit Card
STA-O14645,STA-C1657,26-12-2025,Cold Coffee,3,6.29,Delivered,Starbucks Card
STA-O11555,STA-C10587,11-03-2023,Cold Coffee,1,4.28,Pending,Credit Card
STA-O7887,STA-C4694,02-06-2025,Hot Coffee,1,6.45,Delivered,Credit Card
STA-O10030,STA-C4639,30-10-2023,Hot Coffee,3,6.49,Shipped,Credit Card
STA-O5794,STA-C8340,29-01-2024,Bakery,1,3.45,Returned,Credit Card
STA-O7699,STA-C7983,30-06-2023,Frappuccino,4,8.08,Delivered,Cash
STA-O14111,STA-C6635,26-12-2024,Coffee Beans (Retail),2,11.89,Delivered,Credit Card
STA-O13178,STA-C6943,04-07-2025,Hot Coffee,5,5.57,Delivered,Starbucks Card
STA-O11945,STA-C6114,05-11-2024,Sandwiches,1,5.31,Delivered,Mobile App
STA-O8776,STA-C1379,04-08-2024,Cold Coffee,3,6.46,Cancelled,Starbucks Card
STA-O13820,STA-C2062,13-03-2024,Bakery,3,5.26,Delivered,Mobile App
STA-O13484,STA-C10588,01-12-2025,Hot Coffee,3,3.3,Returned,Starbucks Card
STA-O14803,STA-C3416,26-10-2023,Merchandise,2,16.21,Cancelled,Mobile App
STA-O11201,STA-C6592,04-10-2024,Merchandise,2,32.94,Cancelled,Starbucks Card
STA-O5989,STA-C1529,12-07-2024,Sandwiches,5,8.43,Cancelled,Credit Card
STA-O7480,STA-C6159,20-07-2023,Merchandise,3,28.69,Delivered,Credit Card
STA-O11817,STA-C8529,12-02-2024,Coffee Beans (Retail),5,20.17,Shipped,Cash
STA-O6690,STA-C1355,18-01-2024,Merchandise,2,8.29,Shipped,Starbucks Card
STA-O9806,STA-C7467,20-02-2023,Sandwiches,5,6.07,Shipped,Starbucks Card
STA-O13860,STA-C1744,24-01-2025,Tea,5,3.12,Cancelled,Cash
STA-O6519,STA-C7129,14-09-2024,Coffee Beans (Retail),2,15.52,Pending,Mobile App
STA-O13817,STA-C8120,07-03-2025,Hot Coffee,1,4.69,Delivered,Cash
STA-O9510,STA-C8199,09-11-2025,Sandwiches,1,6.36,Delivered,Credit Card
STA-O13541,STA-C7345,15-03-2025,Tea,1,3.96,Returned,Mobile App
STA-O13546,STA-C5083,27-07-2025,Coffee Beans (Retail),5,16.56,Shipped,Starbucks Card
STA-O11378,STA-C7997,06-07-2023,Frappuccino,5,7.29,Delivered,Mobile App
STA-O5024,STA-C2323,22-01-2023,Tea,4,3.76,Delivered,Starbucks Card
STA-O8630,STA-C3393,02-07-2025,Tea,3,5.75,Delivered,Mobile App
STA-O9179,STA-C4355,27-11-2023,Frappuccino,1,5.58,Shipped,Credit Card
STA-O7297,STA-C7730,28-11-2024,Sandwiches,1,6.03,Returned,Cash
STA-O7153,STA-C10534,29-06-2024,Bakery,1,2.16,Pending,Credit Card
STA-O13128,STA-C6175,13-03-2025,Bakery,3,4.46,Shipped,Cash
STA-O11687,STA-C3216,01-10-2024,Tea,1,5.81,Returned,Cash
STA-O14752,STA-C9316,03-09-2025,Tea,3,5.69,Returned,Credit Card
STA-O9500,STA-C1666,10-12-2024,Cold Coffee,4,6.94,Delivered,Cash
STA-O12126,STA-C2327,26-02-2023,Frappuccino,4,7.51,Shipped,Credit Card
STA-O9910,STA-C5951,07-05-2023,Hot Coffee,5,4.34,Pending,Credit Card
STA-O10882,STA-C9716,15-04-2023,Merchandise,1,30.75,Returned,Cash
STA-O8883,STA-C6598,17-05-2024,Coffee Beans (Retail),4,22.27,Delivered,Starbucks Card
STA-O6702,STA-C7298,22-11-2023,Bakery,2,3.46,Delivered,Cash
STA-O13042,STA-C9999,19-08-2025,Frappuccino,2,7.9,Delivered,Mobile App
STA-O10518,STA-C10969,07-09-2024,Frappuccino,2,6.67,Shipped,Starbucks Card
STA-O9042,STA-C9067,10-01-2023,Cold Coffee,4,4.01,Cancelled,Starbucks Card
STA-O7424,STA-C9097,02-05-2023,Coffee Beans (Retail),1,10.2,Pending,Cash
STA-O9372,STA-C8873,27-11-2025,Coffee Beans (Retail),1,17.57,Delivered,Cash
STA-O12190,STA-C3333,18-09-2024,Merchandise,1,12.25,Delivered,Cash
STA-O10353,STA-C8425,21-04-2025,Hot Coffee,2,3.12,Delivered,Starbucks Card
STA-O12978,STA-C4335,10-03-2025,Merchandise,5,9.35,Shipped,Cash
STA-O11760,STA-C1729,17-09-2025,Coffee Beans (Retail),2,19.46,Returned,Starbucks Card
STA-O8615,STA-C8468,21-05-2025,Bakery,4,4.36,Delivered,Credit Card
STA-O12559,STA-C6954,13-01-2025,Merchandise,2,29.32,Delivered,Starbucks Card
STA-O6127,STA-C10055,21-02-2025,Merchandise,4,26.66,Delivered,Mobile App
STA-O8592,STA-C5837,16-02-2024,Sandwiches,3,6.97,Cancelled,Mobile App
STA-O11031,STA-C6272,29-06-2024,Merchandise,4,13.82,Cancelled,Cash
STA-O5130,STA-C5467,20-08-2024,Tea,4,3.45,Cancelled,Cash
STA-O9888,STA-C6195,22-09-2023,Cold Coffee,5,6.92,Returned,Starbucks Card
STA-O9242,STA-C9224,22-08-2025,Tea,5,3.25,Returned,Cash
STA-O5915,STA-C6454,19-12-2023,Bakery,5,4.55,Delivered,Cash
STA-O11924,STA-C3916,12-04-2024,Frappuccino,4,7.91,Shipped,Cash
STA-O9026,STA-C8718,30-05-2025,Merchandise,1,38.5,Returned,Credit Card
STA-O10504,STA-C1351,13-10-2024,Coffee Beans (Retail),5,10.81,Returned,Starbucks Card
STA-O8093,STA-C2507,24-09-2023,Coffee Beans (Retail),4,11.5,Shipped,Cash
STA-O13500,STA-C8940,22-12-2023,Bakery,4,4.36,Delivered,Credit Card
STA-O12750,STA-C3126,02-12-2024,Frappuccino,3,5.22,Delivered,Cash
STA-O12493,STA-C7759,11-01-2025,Merchandise,5,13.95,Pending,Starbucks Card
STA-O14601,STA-C5469,28-06-2023,Cold Coffee,1,7.05,Returned,Cash
STA-O8221,STA-C1070,01-04-2025,Cold Coffee,2,7.37,Returned,Cash
STA-O5846,STA-C1596,01-03-2025,Tea,4,4.88,Delivered,Cash
STA-O10123,STA-C4028,23-12-2024,Frappuccino,5,5.2,Returned,Starbucks Card
STA-O10600,STA-C8335,15-07-2024,Bakery,3,2.74,Delivered,Starbucks Card
STA-O12305,STA-C9770,01-12-2024,Sandwiches,5,8.09,Delivered,Starbucks Card
STA-O14043,STA-C10265,17-10-2025,Hot Coffee,1,6.93,Delivered,Starbucks Card
STA-O6175,STA-C3078,23-08-2024,Bakery,3,5.4,Returned,Cash
STA-O13044,STA-C1933,13-07-2025,Bakery,1,3.2,Shipped,Credit Card
STA-O7787,STA-C1252,23-06-2025,Hot Coffee,3,3.06,Returned,Credit Card
STA-O9127,STA-C4140,21-06-2024,Coffee Beans (Retail),2,10.7,Pending,Mobile App
STA-O10973,STA-C7286,14-08-2023,Cold Coffee,3,5.35,Pending,Starbucks Card
STA-O13441,STA-C1404,22-03-2025,Hot Coffee,4,6.67,Pending,Cash
STA-O8282,STA-C1043,31-08-2024,Bakery,1,5.43,Delivered,Starbucks Card
STA-O8072,STA-C5543,31-05-2023,Merchandise,5,38.53,Delivered,Mobile App
STA-O6315,STA-C8954,04-06-2024,Coffee Beans (Retail),2,20.46,Shipped,Mobile App
STA-O8046,STA-C9450,28-11-2025,Hot Coffee,2,6.61,Shipped,Credit Card
STA-O14629,STA-C7978,09-08-2023,Bakery,5,2.2,Pending,Cash
STA-O13599,STA-C6637,06-08-2024,Sandwiches,3,8.19,Unknown,Mobile App
STA-O9385,STA-C4608,28-05-2025,Merchandise,1,37.25,Shipped,Starbucks Card
STA-O7942,STA-C2581,14-03-2025,Coffee Beans (Retail),1,14.4,Shipped,Credit Card
STA-O7368,STA-C7789,11-02-2025,Coffee Beans (Retail),4,11.05,Cancelled,Mobile App
STA-O6432,STA-C7091,19-11-2024,Frappuccino,1,6.69,Shipped,Mobile App
STA-O8165,STA-C6403,14-05-2024,Coffee Beans (Retail),1,18.67,Cancelled,Starbucks Card
STA-O5396,STA-C5768,29-07-2024,Tea,3,4.39,Pending,Starbucks Card
STA-O10672,STA-C3144,16-09-2023,Frappuccino,4,8.82,Shipped,Starbucks Card
STA-O10159,STA-C5211,15-12-2024,Sandwiches,1,6.58,Returned,Credit Card
STA-O10522,STA-C6376,18-10-2024,Sandwiches,3,8.17,Shipped,Credit Card
STA-O12876,STA-C9920,15-05-2024,Tea,2,4.03,Returned,Starbucks Card
STA-O13263,STA-C10698,07-01-2025,Cold Coffee,5,5.56,Delivered,Cash
STA-O12859,STA-C10493,16-07-2025,Sandwiches,2,7.53,Delivered,Mobile App
STA-O11174,STA-C4513,01-10-2025,Merchandise,2,38.1,Delivered,Cash
STA-O5302,STA-C8664,07-07-2025,Hot Coffee,1,5.73,Delivered,Starbucks Card
STA-O11683,STA-C5832,17-08-2024,Hot Coffee,5,5.35,Shipped,Mobile App
STA-O11669,STA-C2960,16-05-2024,Bakery,3,5.2,Pending,Cash
